Case,ActivityCode,Start,End
77,A_9,2023-11-13 12:58:58,2023-11-13 13:50:58
77,A_4,2023-11-13 13:13:58,2023-11-13 13:28:58
193,A_5,2023-11-13 13:20:02,2023-11-13 14:09:02
77,A_1,2023-11-13 13:28:58,2023-11-13 14:01:58
193,A_8,2023-11-13 13:35:02,2023-11-13 14:21:02
77,A_7,2023-11-13 13:43:58,2023-11-13 14:18:58
193,A_2,2023-11-13 13:50:02,2023-11-13 14:38:02
193,A_6,2023-11-13 14:05:02,2023-11-13 14:41:02
193,A_8,2023-11-13 14:20:02,2023-11-13 14:35:02
193,A_3,2023-11-13 14:35:02,2023-11-13 15:13:02
14,A_6,2023-11-14 02:49:52,2023-11-14 03:42:52
14,A_7,2023-11-14 03:04:52,2023-11-14 03:22:52
14,A_3,2023-11-14 03:19:52,2023-11-14 03:42:52
14,A_3,2023-11-14 03:34:52,2023-11-14 04:23:52
14,A_3,2023-11-14 03:49:52,2023-11-14 04:41:52
14,A_6,2023-11-14 04:04:52,2023-11-14 04:45:52
14,A_10,2023-11-14 04:19:52,2023-11-14 05:18:52
14,A_3,2023-11-14 04:34:52,2023-11-14 05:04:52
14,A_3,2023-11-14 04:49:52,2023-11-14 05:09:52
14,A_7,2023-11-14 05:04:52,2023-11-14 05:50:52
14,A_7,2023-11-14 05:19:52,2023-11-14 06:03:52
14,A_1,2023-11-14 05:34:52,2023-11-14 06:03:52
14,A_10,2023-11-14 05:49:52,2023-11-14 06:47:52
14,A_9,2023-11-14 06:04:52,2023-11-14 06:39:52
14,A_9,2023-11-14 06:19:52,2023-11-14 06:53:52
2,A_5,2023-11-14 11:54:57,2023-11-14 12:44:57
2,A_9,2023-11-14 12:09:57,2023-11-14 12:27:57
2,A_5,2023-11-14 12:24:57,2023-11-14 13:00:57
2,A_8,2023-11-14 12:39:57,2023-11-14 13:11:57
2,A_1,2023-11-14 12:54:57,2023-11-14 13:36:57
2,A_8,2023-11-14 13:09:57,2023-11-14 13:42:57
2,A_5,2023-11-14 13:24:57,2023-11-14 14:16:57
123,A_3,2023-11-16 08:29:31,2023-11-16 09:12:31
123,A_6,2023-11-16 08:44:31,2023-11-16 08:54:31
123,A_10,2023-11-16 08:59:31,2023-11-16 09:09:31
123,A_10,2023-11-16 09:14:31,2023-11-16 10:01:31
123,A_10,2023-11-16 09:29:31,2023-11-16 10:23:31
123,A_10,2023-11-16 09:44:31,2023-11-16 10:34:31
123,A_4,2023-11-16 09:59:31,2023-11-16 10:36:31
123,A_9,2023-11-16 10:14:31,2023-11-16 10:33:31
123,A_10,2023-11-16 10:29:31,2023-11-16 10:51:31
123,A_1,2023-11-16 10:44:31,2023-11-16 11:12:31
123,A_5,2023-11-16 10:59:31,2023-11-16 11:13:31
123,A_5,2023-11-16 11:14:31,2023-11-16 12:14:31
123,A_9,2023-11-16 11:29:31,2023-11-16 12:26:31
23,A_5,2023-11-18 22:59:07,2023-11-18 23:12:07
23,A_8,2023-11-18 23:14:07,2023-11-18 23:38:07
23,A_2,2023-11-18 23:29:07,2023-11-18 23:47:07
23,A_3,2023-11-18 23:44:07,2023-11-19 00:22:07
23,A_2,2023-11-18 23:59:07,2023-11-19 00:40:07
23,A_4,2023-11-19 00:14:07,2023-11-19 00:25:07
23,A_1,2023-11-19 00:29:07,2023-11-19 01:09:07
23,A_2,2023-11-19 00:44:07,2023-11-19 01:31:07
62,A_3,2023-11-23 09:39:43,2023-11-23 10:23:43
62,A_7,2023-11-23 09:54:43,2023-11-23 10:40:43
62,A_5,2023-11-23 10:09:43,2023-11-23 10:23:43
62,A_8,2023-11-23 10:24:43,2023-11-23 10:54:43
62,A_2,2023-11-23 10:39:43,2023-11-23 10:54:43
62,A_3,2023-11-23 10:54:43,2023-11-23 11:09:43
62,A_6,2023-11-23 11:09:43,2023-11-23 11:32:43
62,A_9,2023-11-23 11:24:43,2023-11-23 12:10:43
62,A_6,2023-11-23 11:39:43,2023-11-23 12:06:43
62,A_8,2023-11-23 11:54:43,2023-11-23 12:08:43
62,A_8,2023-11-23 12:09:43,2023-11-23 13:04:43
62,A_3,2023-11-23 12:24:43,2023-11-23 12:53:43
62,A_7,2023-11-23 12:39:43,2023-11-23 13:30:43
60,A_10,2023-11-25 22:29:29,2023-11-25 23:12:29
60,A_2,2023-11-25 22:44:29,2023-11-25 23:06:29
60,A_3,2023-11-25 22:59:29,2023-11-25 23:30:29
60,A_3,2023-11-25 23:14:29,2023-11-26 00:04:29
60,A_6,2023-11-25 23:29:29,2023-11-25 23:47:29
60,A_8,2023-11-25 23:44:29,2023-11-26 00:33:29
60,A_8,2023-11-25 23:59:29,2023-11-26 00:22:29
60,A_10,2023-11-26 00:14:29,2023-11-26 00:38:29
60,A_4,2023-11-26 00:29:29,2023-11-26 01:26:29
60,A_7,2023-11-26 00:44:29,2023-11-26 01:25:29
60,A_9,2023-11-26 00:59:29,2023-11-26 01:53:29
22,A_6,2023-11-26 13:02:18,2023-11-26 13:20:18
22,A_10,2023-11-26 13:17:18,2023-11-26 13:29:18
22,A_5,2023-11-26 13:32:18,2023-11-26 14:25:18
22,A_4,2023-11-26 13:47:18,2023-11-26 14:36:18
22,A_5,2023-11-26 14:02:18,2023-11-26 14:38:18
22,A_6,2023-11-26 14:17:18,2023-11-26 15:13:18
22,A_3,2023-11-26 14:32:18,2023-11-26 14:54:18
22,A_8,2023-11-26 14:47:18,2023-11-26 15:12:18
22,A_9,2023-11-26 15:02:18,2023-11-26 15:45:18
22,A_5,2023-11-26 15:17:18,2023-11-26 16:11:18
22,A_8,2023-11-26 15:32:18,2023-11-26 16:00:18
22,A_3,2023-11-26 15:47:18,2023-11-26 16:36:18
22,A_6,2023-11-26 16:02:18,2023-11-26 16:21:18
22,A_5,2023-11-26 16:17:18,2023-11-26 17:09:18
22,A_9,2023-11-26 16:32:18,2023-11-26 16:53:18
169,A_3,2023-11-29 08:24:08,2023-11-29 09:03:08
169,A_6,2023-11-29 08:39:08,2023-11-29 09:04:08
169,A_2,2023-11-29 08:54:08,2023-11-29 09:52:08
169,A_1,2023-11-29 09:09:08,2023-11-29 09:39:08
169,A_1,2023-11-29 09:24:08,2023-11-29 09:52:08
169,A_1,2023-11-29 09:39:08,2023-11-29 10:03:08
184,A_8,2023-11-29 21:13:34,2023-11-29 21:41:34
184,A_5,2023-11-29 21:28:34,2023-11-29 22:05:34
184,A_4,2023-11-29 21:43:34,2023-11-29 22:18:34
184,A_1,2023-11-29 21:58:34,2023-11-29 22:14:34
184,A_10,2023-11-29 22:13:34,2023-11-29 22:44:34
184,A_7,2023-11-29 22:28:34,2023-11-29 23:10:34
184,A_4,2023-11-29 22:43:34,2023-11-29 23:37:34
184,A_9,2023-11-29 22:58:34,2023-11-29 23:38:34
184,A_4,2023-11-29 23:13:34,2023-11-29 23:29:34
184,A_8,2023-11-29 23:28:34,2023-11-30 00:25:34
184,A_9,2023-11-29 23:43:34,2023-11-30 00:23:34
184,A_2,2023-11-29 23:58:34,2023-11-30 00:32:34
184,A_1,2023-11-30 00:13:34,2023-11-30 00:53:34
184,A_6,2023-11-30 00:28:34,2023-11-30 01:26:34
184,A_10,2023-11-30 00:43:34,2023-11-30 01:04:34
184,A_2,2023-11-30 00:58:34,2023-11-30 01:29:34
184,A_9,2023-11-30 01:13:34,2023-11-30 02:10:34
184,A_6,2023-11-30 01:28:34,2023-11-30 02:07:34
184,A_5,2023-11-30 01:43:34,2023-11-30 01:57:34
63,A_6,2023-12-05 22:11:29,2023-12-05 23:00:29
63,A_2,2023-12-05 22:26:29,2023-12-05 23:07:29
63,A_10,2023-12-05 22:41:29,2023-12-05 23:34:29
63,A_7,2023-12-05 22:56:29,2023-12-05 23:32:29
63,A_8,2023-12-05 23:11:29,2023-12-05 23:47:29
63,A_10,2023-12-05 23:26:29,2023-12-05 23:43:29
63,A_2,2023-12-05 23:41:29,2023-12-06 00:16:29
63,A_8,2023-12-05 23:56:29,2023-12-06 00:22:29
63,A_6,2023-12-06 00:11:29,2023-12-06 01:02:29
26,A_4,2023-12-06 00:26:19,2023-12-06 01:12:19
26,A_2,2023-12-06 00:41:19,2023-12-06 01:36:19
26,A_1,2023-12-06 00:56:19,2023-12-06 01:40:19
26,A_2,2023-12-06 01:11:19,2023-12-06 01:24:19
26,A_7,2023-12-06 01:26:19,2023-12-06 01:48:19
26,A_3,2023-12-06 01:41:19,2023-12-06 02:08:19
26,A_4,2023-12-06 01:56:19,2023-12-06 02:11:19
26,A_3,2023-12-06 02:11:19,2023-12-06 02:41:19
26,A_1,2023-12-06 02:26:19,2023-12-06 02:42:19
26,A_6,2023-12-06 02:41:19,2023-12-06 03:30:19
26,A_2,2023-12-06 02:56:19,2023-12-06 03:35:19
26,A_10,2023-12-06 03:11:19,2023-12-06 03:23:19
26,A_5,2023-12-06 03:26:19,2023-12-06 04:13:19
26,A_10,2023-12-06 03:41:19,2023-12-06 04:28:19
26,A_3,2023-12-06 03:56:19,2023-12-06 04:55:19
26,A_7,2023-12-06 04:11:19,2023-12-06 05:05:19
97,A_2,2023-12-07 03:37:09,2023-12-07 03:55:09
97,A_9,2023-12-07 03:52:09,2023-12-07 04:17:09
97,A_10,2023-12-07 04:07:09,2023-12-07 04:45:09
97,A_6,2023-12-07 04:22:09,2023-12-07 04:55:09
97,A_5,2023-12-07 04:37:09,2023-12-07 04:57:09
97,A_4,2023-12-07 04:52:09,2023-12-07 05:49:09
97,A_2,2023-12-07 05:07:09,2023-12-07 05:23:09
97,A_4,2023-12-07 05:22:09,2023-12-07 05:37:09
97,A_3,2023-12-07 05:37:09,2023-12-07 06:31:09
133,A_6,2023-12-10 04:21:06,2023-12-10 04:43:06
133,A_9,2023-12-10 04:36:06,2023-12-10 05:11:06
133,A_2,2023-12-10 04:51:06,2023-12-10 05:07:06
133,A_1,2023-12-10 05:06:06,2023-12-10 05:18:06
133,A_1,2023-12-10 05:21:06,2023-12-10 06:02:06
133,A_4,2023-12-10 05:36:06,2023-12-10 05:57:06
133,A_5,2023-12-10 05:51:06,2023-12-10 06:07:06
133,A_4,2023-12-10 06:06:06,2023-12-10 06:53:06
133,A_4,2023-12-10 06:21:06,2023-12-10 06:42:06
84,A_7,2023-12-11 05:39:32,2023-12-11 06:28:32
84,A_8,2023-12-11 05:54:32,2023-12-11 06:10:32
84,A_6,2023-12-11 06:09:32,2023-12-11 06:22:32
84,A_8,2023-12-11 06:24:32,2023-12-11 06:54:32
84,A_4,2023-12-11 06:39:32,2023-12-11 07:12:32
84,A_1,2023-12-11 06:54:32,2023-12-11 07:27:32
84,A_6,2023-12-11 07:09:32,2023-12-11 07:32:32
84,A_10,2023-12-11 07:24:32,2023-12-11 08:09:32
11,A_3,2023-12-13 01:56:07,2023-12-13 02:45:07
11,A_5,2023-12-13 02:11:07,2023-12-13 02:25:07
11,A_10,2023-12-13 02:26:07,2023-12-13 02:59:07
11,A_9,2023-12-13 02:41:07,2023-12-13 03:02:07
11,A_9,2023-12-13 02:56:07,2023-12-13 03:25:07
11,A_7,2023-12-13 03:11:07,2023-12-13 03:42:07
11,A_4,2023-12-13 03:26:07,2023-12-13 03:52:07
11,A_8,2023-12-13 03:41:07,2023-12-13 04:29:07
11,A_3,2023-12-13 03:56:07,2023-12-13 04:40:07
11,A_10,2023-12-13 04:11:07,2023-12-13 04:50:07
11,A_5,2023-12-13 04:26:07,2023-12-13 04:45:07
11,A_9,2023-12-13 04:41:07,2023-12-13 05:36:07
145,A_7,2023-12-14 00:32:03,2023-12-14 00:54:03
145,A_9,2023-12-14 00:47:03,2023-12-14 01:40:03
145,A_8,2023-12-14 01:02:03,2023-12-14 01:23:03
145,A_4,2023-12-14 01:17:03,2023-12-14 01:42:03
145,A_5,2023-12-14 01:32:03,2023-12-14 01:45:03
145,A_5,2023-12-14 01:47:03,2023-12-14 02:13:03
145,A_10,2023-12-14 02:02:03,2023-12-14 02:34:03
145,A_6,2023-12-14 02:17:03,2023-12-14 03:01:03
145,A_4,2023-12-14 02:32:03,2023-12-14 03:14:03
145,A_8,2023-12-14 02:47:03,2023-12-14 03:30:03
145,A_9,2023-12-14 03:02:03,2023-12-14 04:00:03
145,A_1,2023-12-14 03:17:03,2023-12-14 03:52:03
145,A_9,2023-12-14 03:32:03,2023-12-14 03:56:03
145,A_9,2023-12-14 03:47:03,2023-12-14 04:25:03
145,A_9,2023-12-14 04:02:03,2023-12-14 04:29:03
145,A_8,2023-12-14 04:17:03,2023-12-14 04:46:03
145,A_10,2023-12-14 04:32:03,2023-12-14 04:56:03
145,A_6,2023-12-14 04:47:03,2023-12-14 05:17:03
145,A_8,2023-12-14 05:02:03,2023-12-14 05:28:03
145,A_8,2023-12-14 05:17:03,2023-12-14 05:35:03
71,A_4,2023-12-14 19:37:16,2023-12-14 20:04:16
71,A_10,2023-12-14 19:52:16,2023-12-14 20:09:16
71,A_10,2023-12-14 20:07:16,2023-12-14 21:06:16
71,A_4,2023-12-14 20:22:16,2023-12-14 20:57:16
71,A_5,2023-12-14 20:37:16,2023-12-14 21:14:16
71,A_3,2023-12-14 20:52:16,2023-12-14 21:27:16
71,A_10,2023-12-14 21:07:16,2023-12-14 21:18:16
71,A_3,2023-12-14 21:22:16,2023-12-14 21:50:16
71,A_6,2023-12-14 21:37:16,2023-12-14 22:05:16
71,A_7,2023-12-14 21:52:16,2023-12-14 22:48:16
71,A_9,2023-12-14 22:07:16,2023-12-14 22:49:16
71,A_5,2023-12-14 22:22:16,2023-12-14 22:37:16
71,A_6,2023-12-14 22:37:16,2023-12-14 22:59:16
71,A_4,2023-12-14 22:52:16,2023-12-14 23:43:16
71,A_4,2023-12-14 23:07:16,2023-12-14 23:50:16
71,A_10,2023-12-14 23:22:16,2023-12-15 00:16:16
3,A_9,2023-12-17 17:29:17,2023-12-17 18:05:17
3,A_8,2023-12-17 17:44:17,2023-12-17 18:22:17
3,A_1,2023-12-17 17:59:17,2023-12-17 18:41:17
3,A_9,2023-12-17 18:14:17,2023-12-17 18:57:17
3,A_5,2023-12-17 18:29:17,2023-12-17 19:20:17
3,A_8,2023-12-17 18:44:17,2023-12-17 19:18:17
3,A_1,2023-12-17 18:59:17,2023-12-17 19:22:17
3,A_9,2023-12-17 19:14:17,2023-12-17 20:09:17
3,A_7,2023-12-17 19:29:17,2023-12-17 20:24:17
3,A_2,2023-12-17 19:44:17,2023-12-17 20:05:17
3,A_10,2023-12-17 19:59:17,2023-12-17 20:59:17
3,A_7,2023-12-17 20:14:17,2023-12-17 20:51:17
3,A_6,2023-12-17 20:29:17,2023-12-17 20:46:17
107,A_10,2023-12-19 17:17:00,2023-12-19 17:47:00
107,A_10,2023-12-19 17:32:00,2023-12-19 17:51:00
107,A_6,2023-12-19 17:47:00,2023-12-19 18:11:00
107,A_6,2023-12-19 18:02:00,2023-12-19 18:20:00
107,A_2,2023-12-19 18:17:00,2023-12-19 18:44:00
107,A_2,2023-12-19 18:32:00,2023-12-19 18:54:00
107,A_3,2023-12-19 18:47:00,2023-12-19 19:40:00
107,A_7,2023-12-19 19:02:00,2023-12-19 19:17:00
107,A_4,2023-12-19 19:17:00,2023-12-19 19:37:00
107,A_9,2023-12-19 19:32:00,2023-12-19 20:06:00
107,A_5,2023-12-19 19:47:00,2023-12-19 20:47:00
107,A_5,2023-12-19 20:02:00,2023-12-19 20:13:00
107,A_10,2023-12-19 20:17:00,2023-12-19 20:58:00
107,A_8,2023-12-19 20:32:00,2023-12-19 20:46:00
107,A_8,2023-12-19 20:47:00,2023-12-19 20:57:00
30,A_4,2023-12-20 12:31:05,2023-12-20 12:48:05
30,A_6,2023-12-20 12:46:05,2023-12-20 13:02:05
30,A_1,2023-12-20 13:01:05,2023-12-20 13:14:05
30,A_5,2023-12-20 13:16:05,2023-12-20 13:46:05
30,A_9,2023-12-20 13:31:05,2023-12-20 14:02:05
30,A_7,2023-12-20 13:46:05,2023-12-20 14:19:05
30,A_2,2023-12-20 14:01:05,2023-12-20 14:46:05
168,A_6,2023-12-27 13:41:36,2023-12-27 14:30:36
168,A_2,2023-12-27 13:56:36,2023-12-27 14:07:36
168,A_8,2023-12-27 14:11:36,2023-12-27 14:33:36
168,A_7,2023-12-27 14:26:36,2023-12-27 14:48:36
168,A_8,2023-12-27 14:41:36,2023-12-27 15:07:36
168,A_1,2023-12-27 14:56:36,2023-12-27 15:22:36
168,A_2,2023-12-27 15:11:36,2023-12-27 15:55:36
168,A_10,2023-12-27 15:26:36,2023-12-27 16:16:36
168,A_6,2023-12-27 15:41:36,2023-12-27 16:37:36
168,A_3,2023-12-27 15:56:36,2023-12-27 16:35:36
168,A_4,2023-12-27 16:11:36,2023-12-27 16:23:36
168,A_7,2023-12-27 16:26:36,2023-12-27 17:18:36
168,A_8,2023-12-27 16:41:36,2023-12-27 17:00:36
168,A_2,2023-12-27 16:56:36,2023-12-27 17:13:36
168,A_4,2023-12-27 17:11:36,2023-12-27 17:28:36
168,A_9,2023-12-27 17:26:36,2023-12-27 17:40:36
168,A_1,2023-12-27 17:41:36,2023-12-27 17:55:36
19,A_8,2023-12-29 19:21:31,2023-12-29 20:05:31
19,A_4,2023-12-29 19:36:31,2023-12-29 20:27:31
19,A_1,2023-12-29 19:51:31,2023-12-29 20:48:31
19,A_10,2023-12-29 20:06:31,2023-12-29 20:48:31
19,A_8,2023-12-29 20:21:31,2023-12-29 20:43:31
19,A_5,2023-12-29 20:36:31,2023-12-29 20:47:31
19,A_10,2023-12-29 20:51:31,2023-12-29 21:04:31
19,A_7,2023-12-29 21:06:31,2023-12-29 21:35:31
19,A_4,2023-12-29 21:21:31,2023-12-29 22:01:31
19,A_4,2023-12-29 21:36:31,2023-12-29 22:17:31
19,A_8,2023-12-29 21:51:31,2023-12-29 22:25:31
19,A_9,2023-12-29 22:06:31,2023-12-29 22:32:31
19,A_3,2023-12-29 22:21:31,2023-12-29 22:45:31
19,A_6,2023-12-29 22:36:31,2023-12-29 22:52:31
19,A_2,2023-12-29 22:51:31,2023-12-29 23:29:31
19,A_8,2023-12-29 23:06:31,2023-12-30 00:06:31
19,A_7,2023-12-29 23:21:31,2023-12-30 00:21:31
19,A_10,2023-12-29 23:36:31,2023-12-30 00:22:31
19,A_8,2023-12-29 23:51:31,2023-12-30 00:10:31
